ID,Title,Vote Average,Date,Original Language,Genre IDs,IsMovie
1121944,Shadow Under the Bed,0,2022-10-23,zh,[18],True
1117323,Lost Messages,0,2024-05-19,es,"[18, 10749]",True
1116480,Who's There?,0,2024-10-31,en,"[27, 9648]",True
1114749,L'esprit Coubertin,0,2024-05-08,fr,[35],True
1114740,Ahlam Alasr,0,2024-04-15,ar,[35],True
1113199,Tespis Teporocho,0,2024-12-27,es,[18],True
1112559,Untitled JioStudios film by Raj Chakraborty,0,2024-04-12,bn,"[10749, 28]",True
1112543,The Buriti Flower,0,2024-05-01,pt,[99],True
1109443,Filme Gel,0,2024-01-05,tr,[35],True
1108350,Pure Unknown,0,2023-04-20,it,[99],True
1108251,Don't joke too much,0,2024-06-25,id,[18],True
1106096,Making Bones,0,2024-06-21,en,"[80, 18, 53]",True
1104107,No. 9,0,2024-11-21,fa,"[80, 18]",True
1103538,WE 12,0,2024-03-29,cn,"[878, 35, 28]",True
1103240,"Bye Bye, Bowser",0,2023-03-22,de,"[10749, 35]",True
1096510,The Woman of Stars and Mountains,0,2024-12-31,es,[99],True
1096022,The Burned Over District,0,2022-11-05,en,[27],True
1095490,Sorry to See You Go,0,2024-03-08,en,[],True
1091062,The Last Seagull,0,2023-03-04,bg,[99],True
1089267,Bastards,0,2024-12-20,ru,"[18, 80, 10749]",True
1088285,Next Door,0,2023-10-02,en,[53],True
1086613,Ar Ma,0,2024-08-08,th,[],True
1086553,There Will Be Zombies,0,2024-08-29,th,"[28, 12, 27]",True
1082604,Cille 2069,0,2024-04-05,tr,[16],True
1081464,The Troubles: A Dublin Story,0,2022-10-04,en,"[80, 18]",True
1080658,Gassed Up,0,2023-10-10,en,[18],True
1078082,Padu,0,2024-06-06,ms,[],True
1077966,Historien om Bodri,0,2022-06-06,sv,[16],True
1077616,Ajogya,0,2024-06-07,bn,[10749],True
1076249,Csendes éj,0,2024-03-01,hu,[],True
1073821,Her,0,2024-08-23,si,"[18, 10749, 9648]",True
1072524,The Experts,0,2024-05-23,ms,"[28, 80]",True
1072495,Mali Beautiful Fighter,0,2024-12-05,th,[],True
1072421,Love & Guns,0,2024-08-30,en,"[10749, 80]",True
1068456,Testvérháború: 3. Fejezet,0,2024-03-14,hu,"[18, 80, 28, 10752, 12]",True
1066979,24:01,0,2023-10-27,en,"[16, 27, 18]",True
1064353,MortherSea,0,2024-12-01,id,"[18, 14]",True
1053526,Quando Se É Jovem,0,2024-07-31,pt,[18],True
1051379,Thookudurai,0,2024-01-25,ta,"[35, 18]",True
1049000,Vindication Swim,0,2022-10-20,en,"[18, 36]",True
1047988,Bold Eagle,0,2022-11-19,tl,[35],True
1041317,Battle for the Western Front,0,2022-10-06,en,[10752],True
1037661,Love Letters,0,2022-10-23,zh,[],True
1032030,Rajkumar,0,2024-04-05,bn,[],True
1031739,Schuld und Urteil,0,2024-03-01,de,"[18, 80]",True
1027087,"Benedetti, 60 años con Luz",6,2022-09-22,es,[99],True
1025196,Hoeba!,6,2022-09-25,nl,[16],True
1023636,From the Main Square,0,2021-11-01,xx,"[18, 16]",True
1022635,To Each His Own Circle 3,0,2024-11-11,fr,[],True
1017162,Nyersanyag,0,2024-02-15,hu,[18],True
1013578,Dia Zero,0,2024-06-01,xx,"[16, 18, 14]",True
1009680,Superjuffie II,0,2024-12-31,nl,[],True
1008433,Dog - Apocalypse,0,2022-01-01,en,"[28, 53, 878]",True
1001023,Quelques jours pas plus,0,2024-04-03,fr,"[18, 35]",True
1000727,Finding Her Beat,0,2022-10-09,en,[99],True
997197,Making Of: 3Farben (AT),0,2024-12-31,de,[99],True
993308,"São Paulo, Constante",0,2024-12-08,pt,"[18, 9648]",True
984195,Now or never!,0,2024-03-14,hu,"[28, 18, 12, 36]",True
982573,La Damnée,0,2024-10-09,fr,"[53, 27]",True
981089,Berlin Bytch Love,0,2024-02-29,de,[99],True
978102,Le Noël des animaux,0,2024-11-06,fr,"[16, 10751]",True
969173,Ae Watan Mere Watan,0,2024-08-15,hi,[],True
964876,C'est le monde à l'envers !,0,2024-10-16,fr,"[35, 18]",True
963036,Banana Boat,0,2024-03-15,lv,[10751],True
961239,Seawater Is Good,0,2024-02-22,en,[99],True
957687,Nederland onder water,0,2022-04-02,nl,[99],True
947766,"Sunset, tomorrow.",0,2024-12-29,tr,"[53, 18]",True
947227,Alam,7.1,2022-11-18,ar,[18],True
939667,Anna LOL,0,2024-05-23,lv,[18],True
935612,Estab Life: Revengers' Road,0,2023-01-01,ja,"[16, 28, 14, 878]",True
920989,Kimbadanti,0,2024-12-30,bn,"[12, 36, 878]",True
901315,Mr. & Mrs. Mahi,0,2024-04-19,hi,[18],True
877033,A Love Letter to Theatre,0,2024-04-14,te,[18],True
831131,tenuous,0,2024-07-30,es,"[53, 18]",True
782718,Meu Sangue Ferve Por Você,0,2024-03-01,pt,[35],True
772752,Ada,0,2023-04-22,ru,[18],True
757717,A House,4.5,2021-11-10,fr,[99],True
729759,Oculi,0,2024-03-22,no,"[18, 53]",True
726939,The Burgeoning,0,2024-06-01,en,"[27, 9648, 53]",True
717746,Mountain Cat,0,2020-10-29,mn,[18],True
713407,Caracas Vice Vol. 3,0,2023-06-03,es,"[53, 28, 35, 80]",True
678485,Dos Pequeñas Navidades,5,2020-01-01,en,[],True
608149,Flow,0.5,2019-12-05,xx,[16],True
589733,The Good Grain and the Chaff,0,2021-06-09,fr,[99],True
494957,Rising Waters In Underwood Springs,0,2018-07-15,fr,[16],True
411668,Rich Kids,0,2018-03-24,en,[18],True
225082,Ritual of Death,2,1990-09-30,en,[27],True
132075,The Power of Emotion,5,1983-09-16,de,[99],True
11213,Die Blume der Hausfrau,6.3,1999-01-01,de,[99],True
1229982,La bandera,0,2024-05-17,es,[],True
1229980,"Iznik, les mystères de la basilique engloutie",0,2024-01-25,fr,[99],True
1229958,"Lover, Stalker, Killer",0,2024-02-09,en,"[80, 99]",True
1229944,WAR,0,2024-01-11,en,[18],True
1229940,Night Shift,0,2024-03-18,en,"[28, 35]",True
1229933,The World According to Allee Willis,0,2024-03-16,en,"[99, 10402]",True
1229929,Number 10,0,2024-01-11,fa,[18],True
1229913,El Roomie,0,2024-01-18,es,[35],True
1229897,Loyalty Cards: Are They Worth It?,0,2024-01-10,en,[],True
1229892,One Day in a Coffee Shop....,0,2024-01-10,en,[18],True
1229875,第二十条,0,2024-02-10,zh,"[18, 35]",True
1229873,Blue Lights,0,2024-02-27,es,[],True
1229868,A Portrait of Love,0,2024-02-19,en,[],True
1229860,Rackades,0,2024-01-09,en,"[80, 18]",True
1229838,The Children of Camp Ashraf,0,2024-01-31,sv,[],True
1229835,When the Walnut Leaves Turn Yellow,0,2024-01-30,ku,[],True
1229831,XXL,0,2024-01-27,sv,[],True
1229827,The Unmeasureable,0,2024-01-27,sv,[],True
1229824,Bye Bye Boredom,0,2024-01-31,sv,[],True
1229822,The Garden,0,2024-01-11,en,[],True
1229813,How Ivan Pigarev Studied Sleep,0,2024-01-01,ru,[99],True
1229809,"esencialmente sufrir, esencialmente humano",0,2024-01-26,es,[18],True
1229793,Shell,0,2024-01-01,en,[27],True
1229779,The Boarding School Murders,0,2024-01-14,en,[],True
1229765,Tax Broke,9,2024-01-11,en,[99],True
1229760,CrimeTime: Freefall,0,2024-02-23,en,[],True
1229755,Macho Boys Don't Cry,0,2024-12-13,es,[],True
1229746,"Folk Team – Trochu jsme zestárli, lásko",0,2024-01-06,cs,"[10402, 99]",True
1229705,My Mercury,0,2024-01-01,en,[99],True
1229695,"Dimension 20: Fantasy High Junior Year, Summer Scaries",0,2024-01-10,en,[14],True
1229683,You Made the Sandwich,0,2024-01-11,en,[27],True
1229680,Justo a Tiempo,0,2024-01-11,es,"[35, 28, 12]",True
1229648,Give Me A Ride,0,2024-01-26,zh,[],True
1229647,Dance With the Finless Promise,0,2024-01-20,zh,[],True
1229645,This is Life,0,2024-01-13,zh,[],True
1229644,"Nazi Town, USA",0,2024-01-23,en,[99],True
1229640,Tonghua Girl,0,2024-01-19,zh,[],True
1229616,This Time Next Year I'll Be Famous,0,2024-09-25,en,"[35, 18, 10749]",True
1229595,Hazardous Journey - The Apollo 11 Moon Landing,10,2024-01-01,en,"[99, 36]",True
1229586,Stutter,0,2024-02-01,en,[53],True
1229566,Fantasia-19,0,2024-01-11,es,"[18, 14]",True
1229548,Sacramento,0,2024-01-08,it,[99],True
1229547,Die Spur deiner Lippen,0,2024-01-18,de,[],True
1229538,Mindwash,0,2024-01-05,en,"[18, 53]",True
1229524,Quarto Level 1,0,2024-01-12,pt,"[878, 12, 27]",True
1229516,Uncovering The September 20th Attacks,0,2024-01-12,en,"[18, 36]",True
1229508,"""concept""",10,2024-01-10,en,[],True
1229505,Başkan,0,2024-01-05,tr,[35],True
1229504,Yaşam Koçu,0,2024-01-12,tr,[35],True
1229495,Epic Noir Renaissance,0,2024-02-04,en,"[28, 35, 53]",True
1229488,Dead Rabbit Skellington,0,2024-01-31,en,"[18, 27, 14, 53]",True
1229461,"Behold, A Pale House",0,2024-01-26,en,[53],True
1229455,The Story of Yuan Tiangang,0,2024-01-11,zh,"[28, 14, 36]",True
1229444,Marakkuma Nenjam,0,2024-02-02,ta,[18],True
1229430,We Can Be Heroes,0,2024-03-08,en,[99],True
1229426,Kumara Blues,0,2024-01-26,en,"[18, 10749]",True
1229390,Brickston’s Bogus Journey,0,2024-01-11,en,[],True
1229383,Killer for Two,0,2024-09-13,en,"[80, 18, 9648]",True
1229367,On the Red Carpet Presents: All of Us Strangers,0,2024-01-06,en,[99],True
1229365,The Departure,0,2024-02-29,en,"[878, 18]",True
1229347,Democracy Resists,0,2024-01-07,pt,[99],True
1229346,Audrey,0,2024-03-08,en,[35],True
1229344,Rachid Badouri: Les fleurs du tapis,0,2024-01-18,fr,[35],True
206559,Binnelanders,6,2005-10-13,af,[10766],False
61818,Late Night with Seth Meyers,5.5,2014-02-25,en,"[10767, 35]",False
39351,Grimm,8.3,2011-10-28,en,"[18, 9648, 10765]",False
62643,DC's Legends of Tomorrow,7.3,2016-01-21,en,"[10759, 10765, 18]",False
72879,Tomorrow Is Ours,6.2,2017-07-17,fr,"[80, 18]",False
10980,"Have Gun, Will Travel",7.5,1957-09-14,en,"[37, 10759, 18]",False
57041,Gintama,8,2006-04-04,ja,"[10759, 16, 35, 10765]",False
66465,The Kapil Sharma Show,7.5,2016-04-23,hi,"[35, 10767]",False
60694,Last Week Tonight with John Oliver,7.9,2014-04-27,en,"[10767, 35, 10763]",False
13897,Ben Casey,5.7,1961-10-02,en,[18],False
15260,Adventure Time,8.5,2010-04-05,en,"[16, 35, 10765]",False
2625,Diagnosis: Murder,7.1,1993-10-29,en,"[18, 10751]",False
14944,Robert Montgomery Presents,5,1950-01-30,en,[18],False
81329,Chronicles of the Sun,7.6,2018-08-27,fr,[10766],False
132544,Great Minds,4.6,2021-08-30,ko,"[10767, 99]",False
230525,Unpredictable Family,6.8,2023-09-18,ko,"[10751, 35]",False
71790,S.W.A.T.,8.1,2017-11-02,en,"[80, 10759, 18]",False
232937,Minas de Pasión,7.5,2023-08-21,es,[18],False
8514,RuPaul's Drag Race,7.6,2009-02-02,en,[10764],False
79061,Craig of the Creek,8.3,2018-03-30,en,"[16, 35, 10759]",False
72649,Hot Ones,7.1,2015-03-12,en,[10767],False
656,Curious George,7,2006-09-04,en,"[16, 10751, 10762]",False
12513,Operación Triunfo,6.1,2001-10-22,es,[10764],False
60625,Rick and Morty,8.7,2013-12-02,en,"[16, 35, 10765, 10759]",False
47480,The Tom and Jerry Show,6.9,2014-04-09,en,"[10751, 16, 35]",False
39297,Last Man Standing,7.3,2011-10-11,en,[35],False
4629,Stargate SG-1,8.2,1997-07-27,en,"[10765, 10759, 9648]",False
209265,Land of Desire,6.5,2023-05-08,pt,"[18, 80, 10766]",False
235484,Suidooster,7.8,2015-11-16,af,[10766],False
60735,The Flash,7.8,2014-10-07,en,"[18, 10765]",False
14575,The Steve Allen Show,4,1956-06-24,en,[35],False
235493,De Bondgenoten,6.3,2023-10-22,nl,[10764],False
2691,Two and a Half Men,7.5,2003-09-22,en,"[35, 18, 10751]",False
112470,Here it all begins,6.9,2020-11-02,fr,"[10766, 18]",False
79744,The Rookie,8.3,2018-10-16,en,"[80, 18]",False
13881,The Invaders,6.9,1967-01-10,en,"[10759, 10765, 18]",False
4419,Real Time with Bill Maher,6,2003-02-21,en,"[35, 10767]",False
80748,FBI,7.9,2018-09-25,en,"[80, 10759, 18]",False
57243,Doctor Who,7.5,2005-03-26,en,"[10759, 18, 10765]",False
239559,El Maleficio,6.1,2023-11-13,es,[],False
213026,Fuzue,5.8,2023-08-14,pt,"[35, 10766]",False
94372,FBI: Most Wanted,7.6,2020-01-07,en,"[80, 18]",False
74016,The Resident,8.5,2018-01-21,en,[18],False
67136,This Is Us,8.2,2016-09-20,en,[18],False
30981,Monster,8.5,2004-04-06,ja,"[16, 18, 80, 9648]",False
239013,Big Brother Česko & Slovensko,0,2023-11-14,cs,[10764],False
44217,Vikings,8.1,2013-03-03,en,"[10759, 18, 10768, 99]",False
219109,Elas por Elas,5.5,2023-09-25,pt,"[35, 9648, 10766, 18]",False
215709,Redemption,10,2022-11-21,tr,[18],False
43323,Comedy Bang! Bang!,6.2,2012-06-08,en,"[35, 10767]",False
32294,Hot in Cleveland,7.6,2010-06-16,en,[35],False
216578,Can't Buy Me Love,6.5,2023-10-16,tl,[18],False
240946,Colorful na Everyday,10,2023-12-19,ja,"[16, 35]",False
108978,Reacher,8.1,2022-02-03,en,"[10759, 80, 18]",False
3452,Frasier,7.7,1993-09-16,en,"[35, 10751]",False
4583,Derrick,6.2,1974-10-20,de,"[18, 80]",False
13895,Bat Masterson,6.3,1958-10-08,en,"[37, 18]",False
62649,Superstore,7.6,2015-11-30,en,[35],False
65503,Aikatsu!,6.3,2012-10-08,ja,[16],False
84910,The Masked Singer,8.2,2019-01-02,en,[10764],False
60059,Better Call Saul,8.7,2015-02-08,en,"[80, 18]",False
75219,9-1-1,8.2,2018-01-03,en,"[18, 80, 10759]",False
2153,Arthur,7,1996-10-07,en,"[16, 35, 10762, 10751]",False
3437,Hotel,6.8,1982-08-21,en,[18],False
80350,New Amsterdam,8.4,2018-09-25,en,[18],False
61751,All Hail King Julien,7,2014-12-19,en,"[10751, 16, 35, 10762]",False
69158,The Good Fight,7.6,2017-02-19,en,[18],False
63247,Westworld,8.1,2016-10-02,en,"[10765, 37]",False
89293,Bambi Awards,9,1948-01-01,de,[10764],False
49011,Mom,7.3,2013-09-23,en,"[35, 18]",False
4606,Garfield and Friends,7.2,1988-09-17,en,"[16, 35]",False
3828,Hill Street Blues,7.7,1981-01-15,en,"[18, 80]",False
2181,Route 66,6.3,1960-10-07,en,[18],False
13893,Sugarfoot,4.3,1957-09-17,en,[37],False
42272,Baby Daddy,7.1,2012-06-20,en,[35],False
4333,The Saint,7.2,1962-10-04,en,"[10759, 80, 18, 9648]",False
32632,Law & Order: LA,6.7,2010-09-29,en,"[80, 18]",False
36361,Ulice,2.5,2005-09-05,cs,"[18, 35]",False
30984,Bleach,8.4,2004-10-05,ja,"[10759, 16, 10765]",False
46260,Naruto,8.4,2002-10-03,ja,"[16, 10759, 10765]",False
3673,Crown Court,5,1972-10-11,en,[18],False
67667,Beyblade Burst,8.3,2016-04-04,ja,"[10759, 16]",False
65763,New Looney Tunes,7,2015-09-21,en,"[16, 35, 10751]",False
48891,Brooklyn Nine-Nine,8.2,2013-09-17,en,"[35, 80]",False
95479,Jujutsu Kaisen,8.6,2020-10-03,ja,"[16, 10759, 10765]",False
74402,Blue Code,6,2017-03-25,cs,[18],False
63770,The Late Show with Stephen Colbert,6.5,2015-09-08,en,"[35, 10767]",False
76773,Station 19,8.2,2018-03-22,en,"[18, 10759]",False
12786,Murdoch Mysteries,7.7,2008-01-24,en,"[9648, 18]",False
13286,Peak Practice,5.8,1993-05-10,en,[18],False
63401,We Bare Bears,7.7,2015-08-24,en,"[10751, 35, 16, 10762]",False
1516,The A-Team,7.5,1983-01-23,en,"[10759, 35, 80]",False
63329,Rosewood,6.6,2015-09-23,en,[18],False
62313,Lip Sync Battle,6.3,2015-04-02,en,"[35, 10751]",False
71728,Young Sheldon,8.1,2017-09-25,en,"[35, 10751]",False
10151,The Jack Benny Program,7.5,1950-10-28,en,[35],False
2875,MacGyver,7.7,1985-09-29,en,"[10759, 18, 10751, 80]",False
33238,Running Man,8.4,2010-07-11,ko,"[35, 10764]",False
2734,Law & Order: Special Victims Unit,8,1999-09-20,en,"[80, 18, 9648]",False
46952,The Blacklist,7.6,2013-09-23,en,"[18, 80, 9648]",False
2261,The Tonight Show Starring Johnny Carson,7.5,1962-10-01,en,[10767],False
32692,Blue Bloods,7.8,2010-09-24,en,"[18, 80]",False
1416,Grey's Anatomy,8.2,2005-03-27,en,[18],False
44857,The Mindy Project,6.3,2012-09-25,en,[35],False
58841,Chicago P.D.,8.4,2014-01-08,en,"[80, 18]",False
2751,The New Alfred Hitchcock Presents,7.2,1985-09-29,en,"[18, 9648, 80]",False
87917,For All Mankind,7.7,2019-11-01,en,"[18, 10765, 10768]",False
14981,The Late Late Show with Craig Ferguson,6.8,2005-01-03,en,"[35, 10767]",False
61056,How to Get Away with Murder,7.9,2014-09-25,en,"[80, 18, 9648]",False
39483,Major Crimes,7.4,2012-08-13,en,"[80, 18]",False
12447,Climax!,2.7,1954-10-07,en,"[18, 9648]",False
2389,Las Vegas,6.9,2003-09-22,en,"[18, 35, 10759, 80]",False
3976,So You Think You Can Dance,7,2005-07-20,en,[10764],False
11174,The Professionals,7.3,1977-12-30,en,"[10759, 80, 18]",False
64153,Kölner Treff,6,1976-01-25,de,[10767],False
33765,My Little Pony: Friendship Is Magic,8.1,2010-10-10,en,"[16, 35, 10765, 10762]",False
3469,Minder,6.7,1979-10-29,en,"[35, 18, 10759]",False
21728,The Alfred Hitchcock Hour,7.7,1962-09-20,en,"[80, 9648, 18]",False
37632,Switched at Birth,7.6,2011-06-06,en,"[18, 10751]",False
32798,Hawaii Five-0,7.7,2010-09-20,en,"[80, 18, 10759]",False
46316,Motive,6.5,2013-02-03,en,"[80, 18, 9648]",False
66488,Chelsea,5.2,2016-05-11,en,"[10767, 35]",False
13859,The Rifleman,7,1958-09-30,en,"[10759, 37, 10751]",False
32726,Bob's Burgers,7.8,2011-01-09,en,"[16, 35]",False
46188,Vivement dimanche,2.8,1998-09-20,fr,[10767],False
88786,Victor and Valentino,6.3,2019-03-30,en,"[16, 10759, 35, 9648]",False
3626,American Idol,5.2,2002-06-11,en,[10764],False
4057,Criminal Minds,8.3,2005-09-22,en,"[80, 18, 9648]",False
94664,Mushoku Tensei: Jobless Reincarnation,8.5,2021-01-11,ja,"[16, 10759, 10765]",False
91759,Come Home Love: Lo and Behold,5.5,2017-02-06,cn,"[10751, 35, 18]",False
42705,Fighting Spirit,8.6,2000-10-03,ja,"[16, 35, 18, 10759]",False
4660,Adam-12,7.1,1968-09-21,en,"[80, 18]",False
80715,Firing Line with Margaret Hoover,5,2018-06-22,en,[10767],False
13945,"Gute Zeiten, schlechte Zeiten",7.2,1992-05-11,de,"[18, 10766]",False
1048,The Colgate Comedy Hour,6.6,1950-09-10,en,[35],False
46732,MTV Video Music Awards,7.6,1984-09-14,en,[10751],False
12971,Dragon Ball Z,8.3,1989-04-26,ja,"[16, 10765, 10759]",False
34307,Shameless,8.2,2011-01-09,en,"[18, 35]",False
71712,The Good Doctor,8.5,2017-09-25,en,[18],False
1220,The Graham Norton Show,7.1,2007-02-22,en,"[35, 10767]",False
202411,Monarch: Legacy of Monsters,8.1,2023-11-16,en,"[10759, 18, 10765]",False
57706,Ranma ½,8.6,1989-04-15,ja,"[35, 10759, 16, 10765]",False
226773,Senior High,7.5,2023-08-28,tl,"[18, 9648]",False
56219,Drunk History,6.8,2013-07-09,en,"[35, 10767]",False
73586,Yellowstone,8.2,2018-06-20,en,"[37, 18]",False
29602,Major,8.5,2004-11-13,ja,[16],False
1025,The Bullwinkle Show,6.7,1959-11-19,en,"[16, 35, 10751]",False
32708,Body of Proof,6.9,2011-03-29,en,"[18, 80, 9648, 35]",False
2303,Hawaii Five-O,6.9,1968-09-20,en,"[10759, 18]",False
18347,Community,8,2009-09-17,en,[35],False
58937,Masters of Sex,7.1,2013-09-29,en,[18],False
4384,Frontline,7.6,1983-01-17,en,"[99, 10763, 10767]",False
1413,American Horror Story,8.1,2011-10-05,en,"[18, 9648, 10765]",False
83631,What We Do in the Shadows,8,2019-03-27,en,[35],False
60585,Bosch,7.9,2015-01-14,en,"[9648, 18, 80]",False
78254,Apple & Onion,4.7,2018-02-23,en,"[16, 35]",False
86831,"Love, Death & Robots",8.3,2019-03-15,en,"[16, 10765]",False
4229,Dexter's Laboratory,7.6,1996-04-28,en,"[16, 35, 10765]",False
43221,Finding Your Roots,5.9,2012-03-24,en,[99],False
32377,Armored Trooper VOTOMS,7.8,1983-04-01,ja,"[16, 18, 10765]",False
106158,Law & Order: Organized Crime,7.9,2021-04-01,en,"[80, 18]",False
2883,Dark Shadows,6.9,1966-06-27,en,"[18, 10765, 10766]",False
45140,Teen Titans Go!,6.8,2013-04-23,en,"[16, 35, 10759, 10765, 10751]",False
6357,The Twilight Zone,8.4,1959-10-02,en,"[10765, 9648, 18]",False
62688,Supergirl,7.3,2015-10-26,en,"[18, 10765, 10759]",False
40605,The Harald Schmidt Show,6.9,1995-12-05,de,[10764],False
61418,Jane the Virgin,7.9,2014-10-13,en,"[35, 18]",False
68295,Ben 10,6,2016-10-01,en,"[10762, 16, 35, 10759, 10765]",False
103540,Percy Jackson and the Olympians,7.6,2023-12-19,en,"[10759, 10765, 18, 10751]",False
34524,Teen Wolf,8.6,2011-06-05,en,"[10765, 18, 35]",False
13887,Lawman,5.4,1958-10-05,en,[37],False
66840,Bull,7,2016-09-20,en,"[80, 18, 35]",False
1399,Game of Thrones,8.4,2011-04-17,en,"[10765, 18, 10759]",False
2191,One Day at a Time,6.7,1975-12-16,en,[35],False
18538,Suspense,4.3,1949-01-06,en,[18],False
1558,Home Improvement,7.4,1991-09-17,en,[35],False
14814,Keeping Up with the Kardashians,7.5,2007-10-14,en,[10764],False
37678,The Voice,6,2011-04-26,en,[10764],False
120089,SPY x FAMILY,8.6,2022-04-09,ja,"[16, 35, 10759]",False
32709,Mike & Molly,6.8,2010-09-20,en,"[35, 18]",False
62650,Chicago Med,8.3,2015-11-17,en,[18],False
15819,Warehouse 13,7.6,2009-07-07,en,"[10765, 35, 10759]",False
62286,Fear the Walking Dead,7.7,2015-08-23,en,"[10759, 18]",False
93449,Tamron Hall,5.5,2019-09-09,en,[10767],False
60622,Fargo,8.3,2014-04-15,en,"[80, 18]",False
33056,Childrens Hospital,7.2,2008-12-08,en,[35],False
43901,Longmire,7.7,2012-06-03,en,"[37, 80, 18]",False
80006,Good Trouble,7.8,2019-01-08,en,[18],False
13844,The Rebel,6.2,1959-10-04,en,[37],False
45956,Celebrity Big Brother,4.7,2001-03-09,en,[10764],False
56570,Outlander,8.2,2014-08-09,en,"[18, 10765]",False
3370,Eek! The Cat,6.8,1992-09-11,en,[16],False
82108,Celebrity Family Feud,7.9,2015-06-21,en,[10764],False
65282,Home Alone,7,2013-03-22,ko,[10764],False
1739,According to Jim,6.6,2001-10-03,en,[35],False
103108,MDR um 4,0,2014-01-06,de,[10767],False
2299,Nick Cannon Presents: Wild 'N Out,8.3,2005-07-28,en,[35],False
23587,Kindaichi Case Files,8,1997-04-07,ja,"[16, 9648]",False
81665,Summer Camp Island,7.4,2018-07-07,en,"[16, 35, 10751, 10765]",False
10938,Bob the Builder,5.6,1999-04-12,en,[16],False
61671,Unbreakable Kimmy Schmidt,7.2,2015-03-06,en,[35],False
89393,9-1-1: Lone Star,8.1,2020-01-19,en,"[18, 10759, 80]",False
14086,Mr. Novak,6.5,1963-09-24,en,[18],False
3562,NOVA,6.8,1974-03-03,en,[99],False
2398,Girlfriends,7.6,2000-09-11,en,"[18, 35]",False
106168,Een Huis Vol,9,,nl,"[10764, 10751]",False
69050,Riverdale,8.5,2017-01-26,en,"[80, 18, 9648]",False
82873,The Kelly Clarkson Show,6.7,2019-09-09,en,[10767],False
62517,Zoo,6.7,2015-06-30,en,[18],False
94686,Tyler Perry's Sistas,8.4,2019-10-23,en,"[35, 18]",False
30703,Shark Tank,6.6,2009-08-09,en,[10764],False
46786,Bates Motel,8.1,2013-03-18,en,"[18, 80, 9648]",False
4775,Would I Lie to You?,7.5,2007-06-16,en,[35],False
2254,Sunset Beach,6.1,1997-01-06,en,"[10766, 18]",False
2132,The Dick Van Dyke Show,7.4,1961-10-03,en,[35],False
81425,Talking Tom and Friends,7.4,2014-12-23,en,"[16, 35, 10762]",False
34660,Saiyuki,6.7,2000-04-04,ja,"[16, 10759, 18, 35]",False
67040,Speechless,7,2016-09-21,en,[35],False
38974,Jessie,8.1,2011-09-30,en,"[35, 10762, 18, 10751]",False
46262,Doc McStuffins,5.9,2012-03-23,en,"[16, 10762, 10751]",False
60797,Scorpion,8.2,2014-09-22,en,"[10759, 18, 80]",False
81492,Junior Bake Off,6,2011-10-31,en,"[10764, 10762]",False
60708,Gotham,7.6,2014-09-22,en,"[18, 80, 10765]",False
27119,The Comic Strip Presents,7.2,1982-11-02,en,[35],False
64978,Whose Line Is It Anyway?,7.7,2013-07-16,en,"[10764, 35]",False
5371,iCarly,8,2007-09-08,en,"[35, 10751, 10762, 18]",False
64513,American Crime Story,7.6,2016-02-02,en,"[80, 18]",False
74440,Harley Quinn,8.4,2019-11-29,en,"[10765, 16, 80, 10759]",False
67198,Star Trek: Discovery,7.1,2017-09-24,en,"[10765, 10759, 18]",False
5092,Infinite Challenge,7.4,2005-04-23,ko,"[10764, 35]",False
65564,Bunnicula,6.2,2016-02-06,en,"[16, 35]",False
4014,The Flying Doctors,6.5,1986-05-15,en,[18],False
30669,Yu Yu Hakusho,8.5,1992-10-10,ja,"[16, 10759, 10765]",False
39614,The Voice UK,6.2,2012-03-24,en,[10764],False
4571,Hunter,7.3,1984-09-18,en,"[10759, 18]",False
65494,The Crown,8.2,2016-11-04,en,[18],False
10492,Hazel,7,1961-09-28,en,[35],False
1759,The Cosby Show,7,1984-09-20,en,"[35, 10751]",False
42573,Slam Dunk,8.6,1993-10-16,ja,"[16, 35, 18]",False
74739,Unikitty!,5.3,2017-10-28,en,"[10751, 16, 35]",False
4238,The King of Queens,7.1,1998-09-21,en,[35],False
146176,Berlin,7.8,2023-12-29,es,"[18, 10759, 80]",False
202307,So Help Me Todd,7.4,2022-09-29,en,"[18, 9648, 35]",False
5730,Macy's Thanksgiving Day Parade,4,1948-11-25,en,[],False
7406,All Creatures Great and Small,7.8,1978-01-08,en,"[35, 18]",False
23915,Markus Lanz,6.3,2008-06-03,de,[10767],False
68557,MTV Europe Music Awards,0,1994-11-24,en,[10764],False
32025,American Pickers,6.9,2010-01-18,en,[10764],False
72610,Carpool Karaoke: The Series,5.9,2017-08-08,en,[35],False
61662,Schitt's Creek,7.7,2015-01-13,en,[35],False
40302,The Jonathan Ross Show,4.7,2011-09-03,en,"[10767, 35]",False
1431,CSI: Crime Scene Investigation,7.6,2000-10-06,en,"[80, 18, 9648]",False
17463,Kid vs. Kat,7.9,2008-10-25,en,"[10759, 16, 35, 10765, 10751]",False
3797,Life,7.7,2007-09-26,en,[18],False
10472,Austin City Limits,5.9,1975-01-01,en,[99],False
12272,Thriller,6.2,1960-09-13,en,[80],False
3845,Happy Days,7.7,1974-01-15,en,[35],False
68106,Kim's Convenience,7.7,2016-10-11,en,[35],False
9985,Dennis the Menace,6.6,1959-10-04,en,"[35, 10751]",False
66784,To Tell the Truth,6,2016-06-14,en,[35],False
